Symbols
NRIM
PCH
CFO
ICLN
OFS
TCBK
ABTX
BANX
JAZZ
ANCX
TTEC
FTSL
EVOL
SLRC
NWSA
MSFG
DGRE
SLM
DXGE
TSC
MIK
FMBI
CG
GGAL
PROV
IBKC
TRUP
EBMT
EXLS
KFRC
PSCD
AMGN
RRGB
CATM
IPHS
ONB
MBTF
FB
UBSI
WASH
MSFT
HOFT
PPC
PBCT
VTWO
FRBA
ANAT
BFIN
HBHC
CTRP
SUNS
MYL
GT
CRAI
VONE
ISSC
RBCAA
CFA
EBTC
DXJS
HDNG
FFIV
MNRO
TXN
CERN
CHSCO
AIMC
ARTNA
ARCC
HBANO
FRME
ESLT
FULT
PAYX
BNDX
INDY
AVGO
HBCP
BOKF
VONV
SOXX
VNOM
SLVO
FUND
OSBC
CSX
KHC
RFEU
NXST
CNBKA
COBZ
ICFI
WING
TRST
AIMT
INDB
PIO
STLD
FFIN
PLXS
HTBK
FMNB
CPRT
PDCO
EBIX
PFLT
FFIC
SPIL
ABCB
BNCL
FWONA
EUFN
FMBH
HSIC
SKYW
NWBI
JSM
ATSG
VICR
MDIV
ASML
LKFN
LTXB
TCMD
MBUU
MEOH
VWOB
BMTC
SBBX
LOB
CNMD
FTHI
DLTH
SHOO
SRDX
CHSCP
FFKT
MORN
SPAR
SCZ
JCOM
ROBO
VLGEA
QYLD
DWIN
DBVT
ADRE
CHUBA
EFSC
VRSN
MRCY
CHW
